source_row_id,company_name,website,linkedin_url,location,primary_industry,company_size,company_type,solar_developer_flag,keyword_flag,utility_check,residential_mention,business_model_fit_score,community_solar_score,lmi_alignment_score,capital_need_score,stage_scale_score,geographic_score,strategic_alignment_score,total_score,priority_tier,confidence_level,needs_review,priority_reason,evidence_notes,suggested_linkedin_angle,suggested_target_titles
632,Universal Solar Direct,universalsolardirect.com,https://www.linkedin.com/company/universal-solar-direct-las-vegas,"Las Vegas, Nevada",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,5,3,0,0,1,2,0,11,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals | [comm] commercial solar signals | [scale] smaller company (51-200) | [geo] US location (Las Vegas, Nevada) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
644,Vital Energy Solutions,vitalenergysolar.com,https://www.linkedin.com/company/vital-energy-solar,"Sebastopol, CA",Renewable Energy Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,0,0,0,4,0,11,D,medium,False,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
1,180 Degrees Solar,180degreessolar.com,https://www.linkedin.com/company/180degreesolar,"Charleston, SC",Renewables & Environment,11-50 employees,Self Employed,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,medium,True,weak fit — likely installer or contractor,"[biz] commercial/DG signals, self-employed/owned type | [comm] commercial solar signals | [scale] very small scale penalty | [geo] US location (Charleston, SC) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
8,"A1A Solar Contracting, Inc.",a1asolar.com,https://www.linkedin.com/company/a1a-solar-contracting-inc,"Jacksonville, FL",Services for Renewable Energy,11-50 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,0,0,3,0,0,2,5,10,D,medium,True,weak fit — likely installer or contractor,"[biz] roofing/HVAC signals, residential-only profile, self-employed/owned type, no developer or commercial language | [lmi] mission/affordability language (no explicit LMI) | [geo] US location (Jacksonville, FL) - moderate relevance | [strat] some mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
36,Americus Energy,americus.energy,https://www.linkedin.com/company/americus-energy,"Louisville, Kentucky",Solar Electric Power Generation,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,0,0,1,2,0,10,D,medium,False,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Louisville, Kentucky) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
77,BriteStreet Energy Group,britestreetsolar.com,https://www.linkedin.com/company/britestreet-energy-group,"Denver, Colorado",Solar Electric Power Generation,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,0,0,1,2,0,10,D,low,True,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Denver, Colorado) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
129,DN5 Group,dn5marine.com,https://www.linkedin.com/company/dn5-marine-private-limited,"Columbus, Ohio",Oil and Gas,201-500 employees,Partnership,TRUE,TRUE,FALSE,TRUE,0,0,0,4,4,2,0,10,D,low,True,weak fit — likely installer or contractor,"[biz] off-topic industry — likely false positive | [cap] developer language implies some financing need | [scale] developer implies some repeatability, mid company (201-500) | [geo] US location (Columbus, Ohio) - moderate relevance",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
140,"ECO Group, Inc",ecogroup-inc.com,https://www.linkedin.com/company/eco-group-inc,"Chippewa Falls, WI",Renewable Energy Semiconductor Manufacturing,2-10 employees,Self Employed,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,low,True,weak fit — likely installer or contractor,"[biz] commercial/DG signals, self-employed/owned type | [comm] commercial solar signals | [scale] very small scale penalty | [geo] US location (Chippewa Falls, WI) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
151,EG Solar Ⓒ,egsolar.co.uk,https://www.linkedin.com/company/elco-group-ltd,"Rochester, Kent",Solar Electric Power Generation,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,0,0,1,2,0,10,D,medium,False,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Rochester, Kent) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
176,Ethical Energy Solar,ethicalenergysolar.com,https://www.linkedin.com/company/ethical-energy-solar,"York, Pennsylvania",Utilities,11-50 employees,Partnership,TRUE,TRUE,FALSE,TRUE,0,0,3,0,0,2,5,10,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [lmi] mission/affordability language (no explicit LMI) | [geo] US location (York, Pennsylvania) - moderate relevance | [strat] some mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
186,Fastrac Energy Services,fastracsolar.com,https://www.linkedin.com/company/fastracenergy,"Houston, Texas",Solar Electric Power Generation,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,0,0,1,2,0,10,D,medium,False,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Houston, Texas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
199,Freddy and Son,freddyandson.com,https://www.linkedin.com/company/freddy-and-son-roofing,"Manassas, Virginia",Construction,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals | [comm] commercial solar signals | [geo] US location (Manassas, Virginia) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
212,God Given Energy,godgivenenergy.com,https://www.linkedin.com/company/god-given-energy,Florida,Services for Renewable Energy,2-10 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,medium,True,weak fit — likely installer or contractor,"[biz] commercial/DG signals, self-employed/owned type | [comm] commercial solar signals | [scale] very small scale penalty | [geo] US location (Florida) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
215,Golden Solar Electric LLC,goldensolar.net,https://www.linkedin.com/company/golden-solar,"Golden, Colorado",Construction,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals | [comm] commercial solar signals | [geo] US location (Golden, Colorado) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
225,Green Leaf Construction,greenleafcm.com,https://www.linkedin.com/company/green-leaf-construction,"Leominster, Massachusetts",Construction,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals | [comm] commercial solar signals | [geo] US location (Leominster, Massachusetts) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
231,Greenlink Energy Solutions,usgreenlink.com,https://www.linkedin.com/company/greenlink-energy-solutions-inc,"Rockford, Illinois",Construction,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals | [comm] commercial solar signals | [geo] US location (Rockford, Illinois) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
245,HARVEST SOLAR ENERGY LLC,harvestsolar.net,https://www.linkedin.com/company/harvest-solar-energy-llc,"Tulsa, OK",Renewables & Environment,2-10 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,medium,True,weak fit — likely installer or contractor,"[biz] commercial/DG signals, self-employed/owned type | [comm] commercial solar signals | [scale] very small scale penalty | [geo] US location (Tulsa, OK) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
255,HomeStop Inc.,homestop.us,https://www.linkedin.com/company/homestop-inc,"Arlington, Texas",Construction,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals | [comm] commercial solar signals | [geo] US location (Arlington, Texas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
261,Icon Power,iconpower.com,https://www.linkedin.com/company/icon-power,"Tempe, Arizona",Renewable Energy Semiconductor Manufacturing,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,6,2,0,10,D,medium,False,meaningful scale,"[biz] no developer or commercial language | [scale] scale/repeat signals in description, smaller company (51-200) | [geo] US location (Tempe, Arizona) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
269,Infinity Solar,infinitysolar.net,https://www.linkedin.com/company/infinity-solar-orange-ca,"Orange, California",Construction,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals | [comm] commercial solar signals | [geo] US location (Orange, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
302,KW Solar,kw.solar,https://www.linkedin.com/company/kw-solar,"Houston, TX",Construction,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,3,0,0,2,5,10,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, no developer or commercial language | [lmi] mission/affordability language (no explicit LMI) | [geo] US location (Houston, TX) - moderate relevance | [strat] some mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
325,Mayer,mayersolar.com,https://www.linkedin.com/company/mayerex,"Plano, Texas",Solar Electric Power Generation,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,0,0,1,2,0,10,D,medium,False,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Plano, Texas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
349,NATiVE Solar,nativesolar.com,https://www.linkedin.com/company/native-solar,"Dripping Springs, Texas",Services for Renewable Energy,11-50 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,medium,False,weak fit — likely installer or contractor,"[biz] commercial/DG signals, self-employed/owned type | [comm] commercial solar signals | [geo] US location (Dripping Springs, Texas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
412,"RDS Electric, Inc.",rdselectric.com,https://www.linkedin.com/company/rds-electric-inc.,glendale,Construction,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals | [comm] commercial solar signals | [geo] US location (glendale) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
413,Re-Gen Electric Inc.,re-genelectric.com,https://www.linkedin.com/company/regen-electric,"Fresno, California",Renewable Energy Semiconductor Manufacturing,11-50 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,medium,False,weak fit — likely installer or contractor,"[biz] commercial/DG signals, self-employed/owned type | [comm] commercial solar signals | [geo] US location (Fresno, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
417,Refresh Exteriors LLC,refreshexteriorsmidwest.com,https://www.linkedin.com/company/refresh-exteriors-llc,"Eden Prairie, Minnesota",Construction,11-50 employees,Partnership,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,medium,False,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals | [comm] commercial solar signals | [geo] US location (Eden Prairie, Minnesota) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
430,Renu Energy Solutions,renuenergysolutions.com,https://www.linkedin.com/company/renu-energy-solutions,"Charlotte, North Carolina",Renewable Energy Semiconductor Manufacturing,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,6,2,0,10,D,medium,False,meaningful scale,"[biz] no developer or commercial language | [scale] scale/repeat signals in description, smaller company (51-200) | [geo] US location (Charlotte, North Carolina) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
438,Riverside Electric Inc.,riverside-elec.com,https://www.linkedin.com/company/riverside-electric-inc.,"Cincinnati, OH",Facilities Services,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,5,5,0,10,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, residential-only profile, no developer or commercial language | [scale] scale/repeat signals in description | [geo] multi-state/national footprint | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
460,Service Solar LLC,servicesolarllc.com,https://www.linkedin.com/company/servicesolarllc,"Greenville, SC",Specialty Trade Contractors,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals | [comm] commercial solar signals | [scale] very small scale penalty | [geo] US location (Greenville, SC) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
463,Shinnova Solar,energywithasmile.com,https://www.linkedin.com/company/smart-home-innovations,"Kansas City, Kansas",Renewable Energy Semiconductor Manufacturing,11-50 employees,Partnership,TRUE,TRUE,FALSE,TRUE,0,0,3,0,0,2,5,10,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [lmi] mission/affordability language (no explicit LMI) | [geo] US location (Kansas City, Kansas) - moderate relevance | [strat] some mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
513,Solar Tech Elec,solartechelec.com,https://www.linkedin.com/company/solar-tech-elec,"Clearwater, Florida",Specialty Trade Contractors,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals | [comm] commercial solar signals | [scale] very small scale penalty | [geo] US location (Clearwater, Florida) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
540,Southern Energy Management,southern-energy.com,https://www.linkedin.com/company/southern-energy-management,"Raleigh, North Carolina",Services for Renewable Energy,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,6,2,0,10,D,medium,False,meaningful scale,"[biz] no developer or commercial language | [scale] scale/repeat signals in description, smaller company (51-200) | [geo] US location (Raleigh, North Carolina) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
561,Sunbridge Solar,sunbridgesolar.com,https://www.linkedin.com/company/sunbridge-solar,"Washougal, Washington",Renewable Energy Semiconductor Manufacturing,11-50 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,medium,False,weak fit — likely installer or contractor,"[biz] commercial/DG signals, self-employed/owned type | [comm] commercial solar signals | [geo] US location (Washougal, Washington) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
563,SunCommon,suncommon.com,https://www.linkedin.com/company/suncommon,"Waterbury, Vermont",Renewable Energy Semiconductor Manufacturing,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,6,2,0,10,D,medium,False,meaningful scale,"[biz] no developer or commercial language | [scale] scale/repeat signals in description, smaller company (51-200) | [geo] US location (Waterbury, Vermont) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
572,SunLife Solar,sunlifenow.com,https://www.linkedin.com/company/sunlifenow,"Wilmington, DE",Renewables & Environment,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,6,2,0,10,D,medium,False,meaningful scale,"[biz] no developer or commercial language | [scale] scale/repeat signals in description, smaller company (51-200) | [geo] US location (Wilmington, DE) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
612,The Copper Connection,thecopperconnectionco.com,https://www.linkedin.com/company/thecopperconnection,"Denver, Colorado",Services for Renewable Energy,11-50 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,medium,True,weak fit — likely installer or contractor,"[biz] commercial/DG signals, self-employed/owned type | [comm] commercial solar signals | [geo] US location (Denver, Colorado) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
625,Tron Solar,tron.solar,https://www.linkedin.com/company/tron-solar,"Vernon Hills, Illinois",Renewable Energy Power Generation,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,0,0,1,2,0,10,D,medium,False,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Vernon Hills, Illinois) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
57,Bioeco Energy,bioeco.com.mx,https://www.linkedin.com/company/bioeco-energy,"Houston, Texas",Solar Electric Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,0,0,0,2,0,9,D,low,False,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [geo] US location (Houston, Texas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
88,Cannon Solar,cannonsolar.com,https://www.linkedin.com/company/cannon-solar,"Atlanta, Georgia",Solar Electric Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,0,0,0,2,0,9,D,medium,False,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [geo] US location (Atlanta, Georgia) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
159,Empower Home Services,empoweryourhome.com,https://www.linkedin.com/company/empower-home-services,"Clovis, California",Household Services,201-500 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,7,2,0,9,D,medium,True,meaningful scale,"[biz] roofing/HVAC signals, residential-only profile, no developer or commercial language | [scale] scale/repeat signals in description, mid company (201-500) | [geo] US location (Clovis, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
172,EOS Linx,eoslinx.com,https://www.linkedin.com/company/eos-linx,"Brentwood, TN",Motor Vehicle Parts Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,5,2,0,9,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [scale] scale/repeat signals in description | [geo] US location (Brentwood, TN) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
181,Everybody Solar,everybodysolar.org,https://www.linkedin.com/company/everybody-solar,"San Francisco, California",Renewable Energy Semiconductor Manufacturing,2-10 employees,Non Profit,TRUE,TRUE,FALSE,TRUE,2,0,0,0,3,2,2,9,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [scale] scale/repeat signals in description, very small scale penalty | [geo] US location (San Francisco, California) - moderate relevance | [strat] nonprofit org type",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
182,evNation,evnation.us,https://www.linkedin.com/company/evnation,"Costa Mesa, California",Solar Electric Power Generation,2-10 employees,Partnership,TRUE,TRUE,FALSE,TRUE,7,0,0,0,0,2,0,9,D,low,True,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Costa Mesa, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
339,Mountain View Solar (mtvSolar),mtvsolar.com,https://www.linkedin.com/company/mountain-view-solar,"Berkeley Springs, WV",Renewables & Environment,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,5,2,0,9,D,medium,False,weak fit — likely installer or contractor,"[biz] no developer or commercial language | [scale] scale/repeat signals in description | [geo] US location (Berkeley Springs, WV) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
340,Mountain West Industrial,mtnwin.us,https://www.linkedin.com/company/mountain-west-industrial,"Salt Lake City, Utah",Construction,201-500 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,7,2,0,9,D,medium,False,meaningful scale,"[biz] installer/contractor industry, no developer or commercial language | [scale] scale/repeat signals in description, mid company (201-500) | [geo] US location (Salt Lake City, Utah) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
347,National Renewable Energy Partners,nrep.solar,https://www.linkedin.com/company/nrep-solar,"New Haven, CT",Services for Renewable Energy,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,5,4,0,9,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [scale] scale/repeat signals in description | [geo] high-opportunity state (CT) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
359,New England Energy Experts,newenglandenergyexperts.com,https://www.linkedin.com/company/new-england-energy-experts,"Melrose, Massachusetts",Solar Electric Power Generation,2-10 employees,Partnership,TRUE,TRUE,FALSE,TRUE,7,0,0,0,0,2,0,9,D,low,True,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Melrose, Massachusetts) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
363,NOCO Energy Corp.,noco.com,https://www.linkedin.com/company/noco-energy-corp-,"Tonawanda, NY",Oil and Gas,201-500 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,3,0,0,2,4,0,9,D,low,True,weak fit — likely installer or contractor,[biz] off-topic industry — likely false positive | [comm] commercial solar signals | [scale] mid company (201-500) | [geo] high-opportunity state (NY) | [strat] generic or minimal mission language,Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
365,Northwind Solar,northwindre.com,https://www.linkedin.com/company/north-wind-renewable-energy,"Amherst, Wisconsin",Solar Electric Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,0,0,0,2,0,9,D,medium,False,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [geo] US location (Amherst, Wisconsin) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
385,Panasun Solar,panasunsolar.com,https://www.linkedin.com/company/panasun-solar,"Orlando, FL",Solar Electric Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,0,0,0,2,0,9,D,medium,False,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [geo] US location (Orlando, FL) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
403,ProVision Solar,provisionsolar.com,https://www.linkedin.com/company/provisionsolar,"Hilo, Hawaii",Renewable Energy Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,0,0,0,2,0,9,D,medium,False,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [geo] US location (Hilo, Hawaii) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
503,Solar Panel Installer,solarpanelinstaller.us,https://www.linkedin.com/company/solarpanelinstaller-us,"Camp Hill, Pennsylvania",Solar Electric Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,0,0,0,2,0,9,D,medium,False,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [geo] US location (Camp Hill, Pennsylvania) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
507,Solar Service,solarservice-tx.com,https://www.linkedin.com/company/fiesta-solar,"Austin, Texas",Solar Electric Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,0,0,0,2,0,9,D,medium,False,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [geo] US location (Austin, Texas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
531,SolQ,solq.com,https://www.linkedin.com/company/solq,"Logan, Utah",Solar Electric Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,0,0,0,2,0,9,D,low,True,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [geo] US location (Logan, Utah) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
610,"The CBR Group, Inc.",thecbrgroup.com,https://www.linkedin.com/company/the-cbr-group,"Martinez, California",Telecommunications,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,4,3,2,0,9,D,low,True,weak fit — likely installer or contractor,"[biz] off-topic industry — likely false positive | [cap] developer language implies some financing need | [scale] developer implies some repeatability, smaller company (51-200) | [geo] US location (Martinez, California) - moderate relevance",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
626,True Solar,truesolariowa.com,https://www.linkedin.com/company/true-solar-iowa,"Tiffin, Iowa",Solar Electric Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,0,0,0,2,0,9,D,medium,False,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [geo] US location (Tiffin, Iowa) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
652,"Western Solar, Inc",westernsolarinc.com,https://www.linkedin.com/company/western-solar-inc,"Bellingham, Washington",Solar Electric Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,0,0,0,2,0,9,D,medium,False,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [geo] US location (Bellingham, Washington) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
96,Cenvar Roofing & Solar,cenvarroofing.com,https://www.linkedin.com/company/cenvar-roofing-and-solar,"Lynchburg, va",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,3,0,0,1,4,0,8,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals, roofing/HVAC in name+desc (strong penalty) | [comm] commercial solar signals | [scale] smaller company (51-200) | [geo] high-opportunity state (VA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development
