source_row_id,company_name,website,linkedin_url,location,primary_industry,company_size,company_type,solar_developer_flag,keyword_flag,utility_check,residential_mention,business_model_fit_score,community_solar_score,lmi_alignment_score,capital_need_score,stage_scale_score,geographic_score,strategic_alignment_score,total_score,priority_tier,confidence_level,needs_review,priority_reason,evidence_notes,suggested_linkedin_angle,suggested_target_titles,review_note
550,Strawberry Solar,strawberrysolar.com,https://www.linkedin.com/company/strawberry-solar,"Detroit, Michigan",Renewable Energy Semiconductor Manufacturing,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,8,3,0,0,0,2,0,13,D,medium,True,developer signals present,"[biz] commercial/DG signals | [comm] commercial solar signals | [scale] very small scale penalty | [geo] US location (Detroit, Michigan) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,VP of Development; CEO; Director of Business Development; CFO,very small company (2-10) with no scale evidence
554,"Sun City Solar Energy, LLC",suncityenergy.com,https://www.linkedin.com/company/sun-city-solar-energy-llc,"Fayetteville, Arkansas",Renewable Energy Semiconductor Manufacturing,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,8,3,0,0,0,2,0,13,D,medium,True,developer signals present,"[biz] commercial/DG signals | [comm] commercial solar signals | [scale] very small scale penalty | [geo] US location (Fayetteville, Arkansas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,VP of Development; CEO; Director of Business Development; CFO,very small company (2-10) with no scale evidence
583,"Sunrise Solar Solutions, LLC",sunrisesolarllc.com,https://www.linkedin.com/company/sunrise-solar-solutions-llc,"Briarcliff Manor, New York",Renewable Energy Semiconductor Manufacturing,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,8,3,0,0,0,2,0,13,D,medium,True,developer signals present,"[biz] commercial/DG signals | [comm] commercial solar signals | [scale] very small scale penalty | [geo] US location (Briarcliff Manor, New York) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,VP of Development; CEO; Director of Business Development; CFO,very small company (2-10) with no scale evidence
605,Texas Best Solar,texasbestsolar.com,https://www.linkedin.com/company/texas-best-solar,"Denton, Texas",Renewable Energy Semiconductor Manufacturing,2-10 employees,Partnership,TRUE,TRUE,FALSE,TRUE,8,3,0,0,0,2,0,13,D,medium,True,developer signals present,"[biz] commercial/DG signals | [comm] commercial solar signals | [scale] very small scale penalty | [geo] US location (Denton, Texas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,VP of Development; CEO; Director of Business Development; CFO,very small company (2-10) with no scale evidence
606,Texas Solar Consulting,texas-solarconsulting.com,https://www.linkedin.com/company/texas-solar-consulting,"Houston, Tx",Services for Renewable Energy,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,8,3,0,0,0,2,0,13,D,medium,True,developer signals present,"[biz] commercial/DG signals | [comm] commercial solar signals | [scale] very small scale penalty | [geo] US location (Houston, Tx) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,VP of Development; CEO; Director of Business Development; CFO,very small company (2-10) with no scale evidence
649,West Texas Solar,west-texas-solar.com,https://www.linkedin.com/company/westtexassolar,"Abilene, Texas",Renewables & Environment,2-10 employees,Partnership,TRUE,TRUE,FALSE,TRUE,8,3,0,0,0,2,0,13,D,medium,True,developer signals present,"[biz] commercial/DG signals | [comm] commercial solar signals | [scale] very small scale penalty | [geo] US location (Abilene, Texas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,VP of Development; CEO; Director of Business Development; CFO,very small company (2-10) with no scale evidence
659,Xova Energy,xovaenergy.com,https://www.linkedin.com/company/xova-energy,"Hot Springs, Arkansas",Services for Renewable Energy,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,8,3,0,0,0,2,0,13,D,medium,True,developer signals present,"[biz] commercial/DG signals | [comm] commercial solar signals | [scale] very small scale penalty | [geo] US location (Hot Springs, Arkansas) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,VP of Development; CEO; Director of Business Development; CFO,very small company (2-10) with no scale evidence
526,SolarWorks!,durangosolarworks.com,https://www.linkedin.com/company/solarworks-,,Renewable Energy Semiconductor Manufacturing,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,8,3,0,0,0,1,0,12,D,medium,True,developer signals present,[biz] commercial/DG signals | [comm] commercial solar signals | [scale] very small scale penalty | [geo] location unclear | [strat] generic or minimal mission language,Low priority — verify fit before outreach,VP of Development; CEO; Director of Business Development; CFO,very small company (2-10) with no scale evidence
654,WindMar Solar + Roofing,windmar.com,https://www.linkedin.com/company/windmar-solar,"Orlando, Florida",Renewable Energy Semiconductor Manufacturing,"501-1,000 employees",Privately Held,TRUE,TRUE,FALSE,TRUE,4,3,0,0,3,2,0,12,D,medium,True,weak fit — likely installer or contractor,"[biz] commercial/DG signals, roofing/HVAC signals | [comm] commercial solar signals | [scale] mid-large company (501-1000) | [geo] US location (Orlando, Florida) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language
70,Bonsai Energy Group,bonsaienergygroup.com,https://www.linkedin.com/company/bonsaisolar,"New York, CA",Renewable Energy Power Generation,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,0,0,0,4,0,11,D,medium,True,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [scale] very small scale penalty | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very small company (2-10) with no scale evidence
437,Rite Way Energy,ritewayenergy.com,https://www.linkedin.com/company/ritewayenergy,"Central Valley & Central Coast, Ca",Solar Electric Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,0,0,0,4,0,11,D,low,True,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very short description — insufficient evidence
451,SafeHome.Solar,safehome.solar,https://www.linkedin.com/company/safehomesolar,"Los Angeles, CA",Solar Electric Power Generation,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,0,0,0,4,0,11,D,medium,True,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [scale] very small scale penalty | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very small company (2-10) with no scale evidence
1,180 Degrees Solar,180degreessolar.com,https://www.linkedin.com/company/180degreesolar,"Charleston, SC",Renewables & Environment,11-50 employees,Self Employed,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,medium,True,weak fit — likely installer or contractor,"[biz] commercial/DG signals, self-employed/owned type | [comm] commercial solar signals | [scale] very small scale penalty | [geo] US location (Charleston, SC) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,"self-employed type — likely individual, not a company"
8,"A1A Solar Contracting, Inc.",a1asolar.com,https://www.linkedin.com/company/a1a-solar-contracting-inc,"Jacksonville, FL",Services for Renewable Energy,11-50 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,0,0,3,0,0,2,5,10,D,medium,True,weak fit — likely installer or contractor,"[biz] roofing/HVAC signals, residential-only profile, self-employed/owned type, no developer or commercial language | [lmi] mission/affordability language (no explicit LMI) | [geo] US location (Jacksonville, FL) - moderate relevance | [strat] some mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
77,BriteStreet Energy Group,britestreetsolar.com,https://www.linkedin.com/company/britestreet-energy-group,"Denver, Colorado",Solar Electric Power Generation,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,0,0,1,2,0,10,D,low,True,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [scale] smaller company (51-200) | [geo] US location (Denver, Colorado) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very short description — insufficient evidence
129,DN5 Group,dn5marine.com,https://www.linkedin.com/company/dn5-marine-private-limited,"Columbus, Ohio",Oil and Gas,201-500 employees,Partnership,TRUE,TRUE,FALSE,TRUE,0,0,0,4,4,2,0,10,D,low,True,weak fit — likely installer or contractor,"[biz] off-topic industry — likely false positive | [cap] developer language implies some financing need | [scale] developer implies some repeatability, mid company (201-500) | [geo] US location (Columbus, Ohio) - moderate relevance",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,off-topic industry: Oil and Gas
140,"ECO Group, Inc",ecogroup-inc.com,https://www.linkedin.com/company/eco-group-inc,"Chippewa Falls, WI",Renewable Energy Semiconductor Manufacturing,2-10 employees,Self Employed,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,low,True,weak fit — likely installer or contractor,"[biz] commercial/DG signals, self-employed/owned type | [comm] commercial solar signals | [scale] very small scale penalty | [geo] US location (Chippewa Falls, WI) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,"self-employed type — likely individual, not a company; very small company (2-10) with no scale evidence"
176,Ethical Energy Solar,ethicalenergysolar.com,https://www.linkedin.com/company/ethical-energy-solar,"York, Pennsylvania",Utilities,11-50 employees,Partnership,TRUE,TRUE,FALSE,TRUE,0,0,3,0,0,2,5,10,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [lmi] mission/affordability language (no explicit LMI) | [geo] US location (York, Pennsylvania) - moderate relevance | [strat] some mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
212,God Given Energy,godgivenenergy.com,https://www.linkedin.com/company/god-given-energy,Florida,Services for Renewable Energy,2-10 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,medium,True,weak fit — likely installer or contractor,"[biz] commercial/DG signals, self-employed/owned type | [comm] commercial solar signals | [scale] very small scale penalty | [geo] US location (Florida) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very small company (2-10) with no scale evidence
245,HARVEST SOLAR ENERGY LLC,harvestsolar.net,https://www.linkedin.com/company/harvest-solar-energy-llc,"Tulsa, OK",Renewables & Environment,2-10 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,medium,True,weak fit — likely installer or contractor,"[biz] commercial/DG signals, self-employed/owned type | [comm] commercial solar signals | [scale] very small scale penalty | [geo] US location (Tulsa, OK) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very small company (2-10) with no scale evidence
438,Riverside Electric Inc.,riverside-elec.com,https://www.linkedin.com/company/riverside-electric-inc.,"Cincinnati, OH",Facilities Services,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,5,5,0,10,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, residential-only profile, no developer or commercial language | [scale] scale/repeat signals in description | [geo] multi-state/national footprint | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
460,Service Solar LLC,servicesolarllc.com,https://www.linkedin.com/company/servicesolarllc,"Greenville, SC",Specialty Trade Contractors,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals | [comm] commercial solar signals | [scale] very small scale penalty | [geo] US location (Greenville, SC) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very small company (2-10) with no scale evidence
463,Shinnova Solar,energywithasmile.com,https://www.linkedin.com/company/smart-home-innovations,"Kansas City, Kansas",Renewable Energy Semiconductor Manufacturing,11-50 employees,Partnership,TRUE,TRUE,FALSE,TRUE,0,0,3,0,0,2,5,10,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [lmi] mission/affordability language (no explicit LMI) | [geo] US location (Kansas City, Kansas) - moderate relevance | [strat] some mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
513,Solar Tech Elec,solartechelec.com,https://www.linkedin.com/company/solar-tech-elec,"Clearwater, Florida",Specialty Trade Contractors,2-10 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals | [comm] commercial solar signals | [scale] very small scale penalty | [geo] US location (Clearwater, Florida) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very small company (2-10) with no scale evidence
612,The Copper Connection,thecopperconnectionco.com,https://www.linkedin.com/company/thecopperconnection,"Denver, Colorado",Services for Renewable Energy,11-50 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,5,3,0,0,0,2,0,10,D,medium,True,weak fit — likely installer or contractor,"[biz] commercial/DG signals, self-employed/owned type | [comm] commercial solar signals | [geo] US location (Denver, Colorado) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,possible duplicate — same domain (thecopperconnectionco.com) as row 613
159,Empower Home Services,empoweryourhome.com,https://www.linkedin.com/company/empower-home-services,"Clovis, California",Household Services,201-500 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,7,2,0,9,D,medium,True,meaningful scale,"[biz] roofing/HVAC signals, residential-only profile, no developer or commercial language | [scale] scale/repeat signals in description, mid company (201-500) | [geo] US location (Clovis, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer; possible duplicate — same domain (empoweryourhome.com) as row 158
182,evNation,evnation.us,https://www.linkedin.com/company/evnation,"Costa Mesa, California",Solar Electric Power Generation,2-10 employees,Partnership,TRUE,TRUE,FALSE,TRUE,7,0,0,0,0,2,0,9,D,low,True,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Costa Mesa, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very small company (2-10) with no scale evidence
347,National Renewable Energy Partners,nrep.solar,https://www.linkedin.com/company/nrep-solar,"New Haven, CT",Services for Renewable Energy,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,5,4,0,9,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [scale] scale/repeat signals in description | [geo] high-opportunity state (CT) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
359,New England Energy Experts,newenglandenergyexperts.com,https://www.linkedin.com/company/new-england-energy-experts,"Melrose, Massachusetts",Solar Electric Power Generation,2-10 employees,Partnership,TRUE,TRUE,FALSE,TRUE,7,0,0,0,0,2,0,9,D,low,True,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [scale] very small scale penalty | [geo] US location (Melrose, Massachusetts) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very small company (2-10) with no scale evidence
363,NOCO Energy Corp.,noco.com,https://www.linkedin.com/company/noco-energy-corp-,"Tonawanda, NY",Oil and Gas,201-500 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,3,0,0,2,4,0,9,D,low,True,weak fit — likely installer or contractor,[biz] off-topic industry — likely false positive | [comm] commercial solar signals | [scale] mid company (201-500) | [geo] high-opportunity state (NY) | [strat] generic or minimal mission language,Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,off-topic industry: Oil and Gas
531,SolQ,solq.com,https://www.linkedin.com/company/solq,"Logan, Utah",Solar Electric Power Generation,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,7,0,0,0,0,2,0,9,D,low,True,weak fit — likely installer or contractor,"[biz] developer industry, no developer or commercial language | [geo] US location (Logan, Utah) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very short description — insufficient evidence
610,"The CBR Group, Inc.",thecbrgroup.com,https://www.linkedin.com/company/the-cbr-group,"Martinez, California",Telecommunications,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,4,3,2,0,9,D,low,True,weak fit — likely installer or contractor,"[biz] off-topic industry — likely false positive | [cap] developer language implies some financing need | [scale] developer implies some repeatability, smaller company (51-200) | [geo] US location (Martinez, California) - moderate relevance",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,off-topic industry: Telecommunications
96,Cenvar Roofing & Solar,cenvarroofing.com,https://www.linkedin.com/company/cenvar-roofing-and-solar,"Lynchburg, va",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,3,0,0,1,4,0,8,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals, roofing/HVAC in name+desc (strong penalty) | [comm] commercial solar signals | [scale] smaller company (51-200) | [geo] high-opportunity state (VA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language
536,"Source Renewables, LLC",sourcerenew.com,https://www.linkedin.com/company/source-renewables-llc,"Greenwich, Connecticut",Oil and Gas,11-50 employees,Partnership,TRUE,TRUE,FALSE,TRUE,0,0,0,4,2,2,0,8,D,low,True,weak fit — likely installer or contractor,"[biz] off-topic industry — likely false positive | [cap] developer language implies some financing need | [scale] developer implies some repeatability | [geo] US location (Greenwich, Connecticut) - moderate relevance",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,off-topic industry: Oil and Gas
548,Straight Line Roofing & Construction,straightlineconstruction.com,https://www.linkedin.com/company/straight-line-construction,"Shingle Springs, California",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,6,2,0,8,D,low,True,meaningful scale,"[biz] installer/contractor industry, roofing/HVAC in name+desc (strong penalty), residential-only profile, no developer or commercial language | [scale] scale/repeat signals in description, smaller company (51-200) | [geo] US location (Shingle Springs, California) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language; appears to be residential-only installer
7,A&R Solar,a-rsolar.com,https://www.linkedin.com/company/a&r-solar,"Seattle, WA",Solar Electric Power Generation,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,1,4,0,7,D,medium,True,weak fit — likely installer or contractor,"[biz] developer industry, residential-only profile, no developer or commercial language | [scale] smaller company (51-200) | [geo] high-opportunity state (WA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
84,Burns & Scalo Roofing,burns-scalo.com,https://www.linkedin.com/company/burns-&-scalo-roofing,"Pittsburgh, PA",Construction,201-500 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,0,3,0,0,2,2,0,7,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals, roofing/HVAC in name+desc (strong penalty), self-employed/owned type | [comm] commercial solar signals | [scale] mid company (201-500) | [geo] US location (Pittsburgh, PA) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language
156,Elite Roofing & Solar,elite-roofs.com,https://www.linkedin.com/company/elite-roofing,"Denver, CO",Construction,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,3,0,0,0,4,0,7,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals, roofing/HVAC in name+desc (strong penalty) | [comm] commercial solar signals | [geo] high-opportunity state (CO) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language
214,Golden Group Roofing,goldengrouproofing.com,https://www.linkedin.com/company/golden-group-roofing,"HUDSON, Massachusetts",Construction,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,5,2,0,7,D,low,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, roofing/HVAC in name+desc (strong penalty), residential-only profile, no developer or commercial language | [scale] scale/repeat signals in description | [geo] US location (HUDSON, Massachusetts) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language; appears to be residential-only installer
268,Indigo Energy,indigoenergy.com,https://www.linkedin.com/company/indigo-energy,"ATLANTA, GA",Oil and Gas,11-50 employees,Partnership,TRUE,TRUE,FALSE,TRUE,0,0,0,0,5,2,0,7,D,low,True,weak fit — likely installer or contractor,"[biz] off-topic industry — likely false positive | [scale] scale/repeat signals in description | [geo] US location (ATLANTA, GA) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,off-topic industry: Oil and Gas
292,KEEGAN ELECTRIC,keeganservices.com,https://www.linkedin.com/company/keegan-wireless-llc,"Cape Coral, Florida",Construction,2-10 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,2,3,0,0,0,2,0,7,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals, self-employed/owned type | [comm] commercial solar signals | [scale] very small scale penalty | [geo] US location (Cape Coral, Florida) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very small company (2-10) with no scale evidence
297,Konnexx Services Ltd,konnexx.net,https://www.linkedin.com/company/konnexxservicesltd,"Kingston 10, WI",Telecommunications,201-500 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,3,0,0,2,2,0,7,D,low,True,weak fit — likely installer or contractor,"[biz] off-topic industry — likely false positive | [comm] commercial solar signals | [scale] mid company (201-500) | [geo] US location (Kingston 10, WI) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,off-topic industry: Telecommunications
384,Palomar Solar & Roofing,palomarsolar.com,https://www.linkedin.com/company/palomar-solar,"Escondio, CA",Renewables & Environment,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,3,0,0,0,4,0,7,D,medium,True,weak fit — likely installer or contractor,"[biz] commercial/DG signals, roofing/HVAC in name+desc (strong penalty) | [comm] commercial solar signals | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language
439,Rix Petroleum,rix.co.uk,https://www.linkedin.com/company/rix-petroleum-limited,Hull,Oil and Gas,201-500 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,3,0,0,2,2,0,7,D,low,True,weak fit — likely installer or contractor,[biz] off-topic industry — likely false positive | [comm] commercial solar signals | [scale] mid company (201-500) | [geo] US location (Hull) - moderate relevance | [strat] generic or minimal mission language,Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,off-topic industry: Oil and Gas
442,"Roman Roofing, Inc.",romanroofing.com,https://www.linkedin.com/company/romanroofing,"Cape Coral, FL",Construction,201-500 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,3,0,0,2,2,0,7,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals, roofing/HVAC in name+desc (strong penalty) | [comm] commercial solar signals | [scale] mid company (201-500) | [geo] US location (Cape Coral, FL) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language
443,Roofing & Reconstruction Contractors of America LLC,rrcausa.com,https://www.linkedin.com/company/rrca,"Naples, Florida",Construction,201-500 employees,Self Owned,TRUE,TRUE,FALSE,TRUE,0,3,0,0,2,2,0,7,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals, roofing/HVAC in name+desc (strong penalty), self-employed/owned type | [comm] commercial solar signals | [scale] mid company (201-500) | [geo] US location (Naples, Florida) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language
534,SOLU Solar Distribution DBA SOLUENT Renewables,solu-distribution.com,https://www.linkedin.com/company/solu-solar-distribution,"Irvine, CA",Wholesale,2-10 employees,Self Employed,TRUE,TRUE,FALSE,TRUE,0,0,0,0,3,4,0,7,D,medium,True,weak fit — likely installer or contractor,"[biz] self-employed/owned type, no developer or commercial language | [scale] scale/repeat signals in description, very small scale penalty | [geo] high-opportunity state (CA) | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,"self-employed type — likely individual, not a company"
577,"Sunny Energy, LLC",sunnyenergysolar.com,https://www.linkedin.com/company/sunny-energy,"Tempe, AZ",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,0,0,0,5,2,0,7,D,medium,True,weak fit — likely installer or contractor,"[biz] residential-only profile, no developer or commercial language | [scale] scale/repeat signals in description | [geo] US location (Tempe, AZ) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
3,3MG Roofing & Solar,3mg.com,https://www.linkedin.com/company/3mgroofing,"Winter Park, FL",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,3,0,0,1,2,0,6,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals, roofing/HVAC in name+desc (strong penalty) | [comm] commercial solar signals | [scale] smaller company (51-200) | [geo] US location (Winter Park, FL) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language
11,Ackerman Security,ackermansecurity.com,https://www.linkedin.com/company/ackerman-security,"Peachtree Corners, GA",Security and Investigations,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,3,0,0,1,2,0,6,D,low,True,weak fit — likely installer or contractor,"[biz] off-topic industry — likely false positive | [comm] commercial solar signals | [scale] smaller company (51-200) | [geo] US location (Peachtree Corners, GA) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,off-topic industry: Security and Investigations
17,AES Solar,aessolar.com,https://www.linkedin.com/company/advanced-energy-solutions-group-inc,"Carterville, IL",Renewable Energy Semiconductor Manufacturing,11-50 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,0,4,0,6,D,low,True,weak fit — likely installer or contractor,[biz] no developer or commercial language | [geo] high-opportunity state (IL) | [strat] generic or minimal mission language,Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,very short description — insufficient evidence
69,Bone Dry Roofing,bonedry.com,https://www.linkedin.com/company/bone-dry-roofing1,"Indianapolis, Indiana",Construction,51-200 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,0,3,0,0,1,2,0,6,D,medium,True,weak fit — likely installer or contractor,"[biz] installer/contractor industry, commercial/DG signals, roofing/HVAC in name+desc (strong penalty) | [comm] commercial solar signals | [scale] smaller company (51-200) | [geo] US location (Indianapolis, Indiana) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,contractor name + no developer language
79,Bryton Power,brytonpower.com,https://www.linkedin.com/company/bryton-power,"Lindon, Utah",Renewable Energy Power Generation,201-500 employees,Privately Held,TRUE,TRUE,FALSE,TRUE,2,0,0,0,2,2,0,6,D,low,True,weak fit — likely installer or contractor,"[biz] developer industry, residential-only profile, no developer or commercial language | [scale] mid company (201-500) | [geo] US location (Lindon, Utah) - moderate relevance | [strat] generic or minimal mission language",Low priority — verify fit before outreach,CEO; Founder; Director of Business Development,appears to be residential-only installer
